,id,category,pagePath,title
10930,252228,"[{""name"": ""/News/Politics"", ""confidence"": 0.800000011920929}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.6100000143051147}]",/trump-says-leaker-charged-with-lying-to-fbi-is-very-important_2555562.html,Trump Says ‘Leaker’ Charged With Lying to FBI Is ‘Very Important’
10931,252229,"[{""name"": ""/News"", ""confidence"": 0.6499999761581421}, {""name"": ""/Business & Industrial"", ""confidence"": 0.5299999713897705}]",/us-fines-chinas-zte-1-billion-imposes-strict-compliance-measures_2553435.html,"US Fines China’s ZTE $1 Billion, Imposes Strict Compliance Measures"
10932,252230,"[{""name"": ""/Autos & Vehicles"", ""confidence"": 0.75}]",/video-shows-mustang-slamming-into-wall-during-car-meet-up-in-california_2555384.html,Modified Car Slams Into Wall During Unofficial Car Meet-Up
10933,252231,"[{""name"": ""/Travel/Tourist Destinations"", ""confidence"": 0.9200000166893005}]",/top-5-waterfalls-around-the-world_2515862.html,The World’s Top 5 Waterfalls Are Mostly in America
10934,252232,"[{""name"": ""/Law & Government/Public Safety/Emergency Services"", ""confidence"": 0.9599999785423279}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.6000000238418579}]",/oregon-firefighters-rescue-deer-stuck-on-golf-course-ice_2535618.html,Oregon Firefighters Rescue Deer Trapped on Icy Pond
10935,252233,"[{""name"": ""/News/Politics"", ""confidence"": 0.9599999785423279}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.5899999737739563}]",/make-the-summit-g8-again-trump-call-to-readmit-russia-to-g7_2555022.html,Make the Summit G8 Again—Trump Calls to Readmit Russia to G7
10936,252234,"[{""name"": ""/Science/Biological Sciences"", ""confidence"": 0.7599999904632568}, {""name"": ""/Health"", ""confidence"": 0.7400000095367432}]",/hydrangea-an-herbal-treatment-for-kidney-stones_185520.html,Hydrangea: An Herbal Treatment for Kidney Stones
10937,252235,[],/boffins-baffled-by-smoking-indian-elephant_2479241.html,Experts Baffled By ‘Smoking’ Indian Elephant
10938,252236,"[{""name"": ""/Science/Earth Sciences"", ""confidence"": 0.6600000262260437}]",/nasa-says-the-largest-iceberg-ever-recorded-is-dying_2556071.html,NASA Says the Largest Iceberg Ever Recorded Is Dying
10939,252237,"[{""name"": ""/Law & Government/Government"", ""confidence"": 0.8500000238418579}, {""name"": ""/News"", ""confidence"": 0.5699999928474426}]",/new-italian-economy-minister-vows-to-stay-in-euro-and-cut-debt-level_2556905.html,New Italian Economy Minister Vows to Stay in Euro and Cut Debt Level
10940,252238,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.7099999785423279}]",/former-drug-addict-reunites-with-police-officer-who-helped-her-get-clean_2498386.html,Former Drug Addict Reunites with Police Officer Who Helped Her Get Clean
10941,252239,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.6800000071525574}]",/great-white-shark-population-rises-near-new-england_2497799.html,Great White Shark Population Rises Near New England
10942,252240,"[{""name"": ""/Travel"", ""confidence"": 0.5400000214576721}]",/passenger-records-southwest-plane-attempting-to-land-in-strong-winds-at-reagan-airport_2457743.html,Passenger Films Southwest Plane Attempting to Land in Strong Winds at Reagan Airport
10953,252716,"[{""name"": ""/Hobbies & Leisure/Outdoors"", ""confidence"": 0.8399999737739563}, {""name"": ""/Sports"", ""confidence"": 0.7300000190734863}, {""name"": ""/Pets & Animals/Pets/Horses"", ""confidence"": 0.6899999976158142}]",/horse-gallops-full-speed-towards-a-jump-obstacle-before-suddenly-grinding-to-a-halt_2557671.html,Horse gallops full speed towards a jump obstacle before suddenly grinding to a halt
10958,252808,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.949999988079071}, {""name"": ""/Law & Government/Military"", ""confidence"": 0.8299999833106995}]",/u-s-identifies-north-korea-missile-test-site-that-kim-vowed-to-destroy_2570027.html,U.S. Identifies North Korea Missile Test Site That Kim Vowed to Destroy
10959,252809,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.8199999928474426}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.6000000238418579}]",/grandmother-accused-of-child-neglect-didnt-remember-last-time-she-fed-toddler_2569996.html,Grandmother Accused of Child Neglect Couldn’t Remember Last Time She Fed Toddler
10960,252810,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.8799999952316284}, {""name"": ""/Law & Government"", ""confidence"": 0.6899999976158142}]",/son-left-in-excruciating-pain-after-road-rage-attack-in-walmart-parking-lot_2567135.html,Son Left in Excruciating Pain After Road Rage Attack in Walmart Parking Lot
10961,252811,"[{""name"": ""/Finance/Accounting & Auditing/Tax Preparation & Planning"", ""confidence"": 0.9800000190734863}]",/144-billion-package-for-income-tax-cuts-passed_2569949.html,$144 Billion Package For Income Tax Cuts Passed By Turnbull Government
10962,252812,"[{""name"": ""/People & Society/Family & Relationships/Family"", ""confidence"": 0.800000011920929}, {""name"": ""/Health/Reproductive Health"", ""confidence"": 0.5799999833106995}]",/new-zealand-prime-minister-jacinda-ardern-gives-birth-to-first-child_2570009.html,New Zealand Prime Minister Jacinda Ardern Gives Birth to First Child
10965,252815,"[{""name"": ""/People & Society/Social Issues & Advocacy/Poverty & Hunger"", ""confidence"": 0.6000000238418579}]",/homeless-man-and-business-woman-join-forces-to-help-the-homeless-2_2569819.html,Homeless Man and Business Woman Join Forces to Help the Homeless
10966,252816,"[{""name"": ""/People & Society/Social Sciences/Political Science"", ""confidence"": 0.6200000047683716}, {""name"": ""/Reference"", ""confidence"": 0.5199999809265137}]",/leaked-document-reveals-how-chinese-regime-censors-film-television_2569957.html,"Leaked Document Reveals How Chinese Regime Censors Film, Television"
10967,252817,"[{""name"": ""/People & Society"", ""confidence"": 0.6000000238418579}]",/us-professors-lecture-canceled-in-china-after-netizens-discover-his-criticisms-of-chinese-regime_2568962.html,US Professor’s Lecture Canceled in China After Netizens Discover His Criticisms of Chinese Regime
10968,252818,"[{""name"": ""/Law & Government/Legal"", ""confidence"": 0.5699999928474426}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.550000011920929}]",/interview-with-chinese-human-rights-lawyer-wang-yu-on-fighting-the-good-fight_2554757.html,Interview with Chinese Human Rights Lawyer Wang Yu on Fighting the Good Fight
10969,252819,"[{""name"": ""/Computers & Electronics/Computer Security"", ""confidence"": 0.9399999976158142}, {""name"": ""/News"", ""confidence"": 0.6600000262260437}]",/china-based-hacking-campaign-breached-satellite-and-defense-companies-according-to-symantec_2568927.html,"China-Based Hacking Campaign Breached Satellite and Defense Companies, According to Symantec"
10970,252820,"[{""name"": ""/Sports/Team Sports/Cricket"", ""confidence"": 0.8700000047683716}]",/understrength-ccc-give-way-to-hkfc_2569939.html,Understrength CCC Give Way to HKFC
10971,252821,"[{""name"": ""/Business & Industrial/Agriculture & Forestry"", ""confidence"": 0.9599999785423279}]",/unapproved-monsanto-strain-causing-concern-for-canadian-wheat-farmers_2569202.html,Unapproved Monsanto strain causing concern for Canadian wheat farmers
10972,252822,"[{""name"": ""/People & Society"", ""confidence"": 0.5199999809265137}]",/falun-gong-march-in-dc-delivers-message-of-hope_2569354.html,Falun Gong March in Washington Delivers Message of Hope
10973,252823,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.8100000023841858}, {""name"": ""/Internet & Telecom/Service Providers"", ""confidence"": 0.6100000143051147}]",/australias-telstra-slashes-jobs-as-tipping-point-forces-strategic-reset_2569910.html,Australia’s Telstra Slashes Jobs as ‘Tipping Point’ Forces Strategic Reset
10974,252824,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.7699999809265137}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.699999988079071}]",/canadian-steel-not-a-national-security-threat-on-its-own-ross_2569388.html,Canadian Steel Not a National Security Threat on Its Own: Ross
10975,252825,"[{""name"": ""/People & Society"", ""confidence"": 0.5299999713897705}]",/an-award-to-honor-exposing-an-unprecedented-evil_2569390.html,An Award to Honor Exposing an Unprecedented Evil
10976,252826,"[{""name"": ""/Reference"", ""confidence"": 0.8700000047683716}, {""name"": ""/People & Society/Social Sciences/Economics"", ""confidence"": 0.6800000071525574}]",/communism-aims-to-destroy-humanity-by-attacking-culture-and-morality_2567527.html,Communism Aims to Destroy Humanity by Attacking Culture and Morality
10977,252827,"[{""name"": ""/News/Politics"", ""confidence"": 0.6399999856948853}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.5400000214576721}]",/capitol-hill-rally-calls-for-end-to-persecution-of-falun-gong_2569811.html,Capitol Hill Rally Calls for End to Persecution of Falun Gong
10978,252828,"[{""name"": ""/People & Society/Religion & Belief"", ""confidence"": 0.8600000143051147}]",/falun-gong-to-hold-mass-rally-and-march-in-d-c_2568081.html,Falun Gong to Hold Mass Rally and March in Washington
10979,252829,"[{""name"": ""/Law & Government/Government"", ""confidence"": 0.8100000023841858}, {""name"": ""/People & Society"", ""confidence"": 0.6700000166893005}, {""name"": ""/News/Politics"", ""confidence"": 0.6000000238418579}]",/despite-exclusion-taiwan-lodges-protest-at-un-world-health-assembly_2534000.html,"Despite Exclusion, Taiwan Lodges Protest at UN World Health Assembly"
10980,252830,"[{""name"": ""/News/Politics"", ""confidence"": 0.9300000071525574}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.8199999928474426}]",/trump-to-sign-executive-order-to-stop-family-separation-at-border_2569268.html,Trump Signs Executive Order to Stop Family Separations at Border
10981,252831,"[{""name"": ""/People & Society"", ""confidence"": 0.7300000190734863}, {""name"": ""/Law & Government/Social Services"", ""confidence"": 0.5899999737739563}]",/disability-applications-at-15-year-low-as-more-americans-find-jobs_2569693.html,Disability Applications at 15-Year Low as More Americans Find Jobs
10982,252832,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.6000000238418579}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.5199999809265137}]",/space-force-may-respond-to-developing-threats-from-china-and-russia_2569611.html,Space Force May Respond to Developing Threats From China and Russia
10983,252833,"[{""name"": ""/News"", ""confidence"": 0.8299999833106995}, {""name"": ""/Arts & Entertainment/Celebrities & Entertainment News"", ""confidence"": 0.699999988079071}]",/first-ladys-office-notifies-secret-service-after-actor-calls-for-son-to-be-kidnapped_2569427.html,First Lady’s Office Notifies Secret Service After Actor Calls for Son to Be Kidnapped
10984,252834,"[{""name"": ""/Law & Government/Government"", ""confidence"": 0.8700000047683716}, {""name"": ""/News/Politics"", ""confidence"": 0.5199999809265137}]",/eu-parliament-committee-votes-for-tougher-eu-copyright-rules-to-rein-in-tech-giants_2569445.html,EU Parliament Committee Votes for Tougher EU Copyright Rules to Rein in Tech Giants
10985,252835,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.7900000214576721}, {""name"": ""/People & Society/Religion & Belief"", ""confidence"": 0.5799999833106995}]",/washington-cardinal-removed-over-sexual-abuse-allegation_2569612.html,Washington Cardinal Removed Over Sexual Abuse Allegation
10986,252836,"[{""name"": ""/Law & Government/Government"", ""confidence"": 0.8799999952316284}, {""name"": ""/News/Politics"", ""confidence"": 0.7599999904632568}]",/mays-compromised-brexit-plan-get-green-light-after-showdown-with-lawmakers_2569338.html,May’s Compromised Brexit Plan Get Green Light After Showdown With Lawmakers
10987,252837,"[{""name"": ""/Law & Government/Government"", ""confidence"": 0.949999988079071}, {""name"": ""/People & Society/Social Sciences/Political Science"", ""confidence"": 0.550000011920929}]",/eu-floats-plan-for-disembarkation-platforms-to-break-migration-policy-deadlock_2569188.html,EU Floats Plan for ‘Disembarkation Platforms’ to Break Migration Policy Deadlock
10988,252838,"[{""name"": ""/Law & Government"", ""confidence"": 0.6399999856948853}]",/ice-arrests-146-illegal-aliens-at-ohio-meatpacking-plant_2569500.html,ICE Arrests 146 Illegal Aliens at Ohio Meatpacking Plant
10989,252839,"[{""name"": ""/News"", ""confidence"": 0.6600000262260437}, {""name"": ""/Business & Industrial"", ""confidence"": 0.6100000143051147}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.5400000214576721}]",/european-business-lobby-sides-with-us-in-criticizing-chinas-unfair-trade-policies_2568868.html,European Business Lobby Sides With US in Criticizing China’s Unfair Trade Policies
10990,252840,"[{""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.6399999856948853}]",/comey-is-likely-lying-on-reasons-for-using-private-email-says-veteran-agent_2569521.html,"Comey Is Likely Lying on Reasons for Using Private Email, Says Veteran Agent"
10991,252841,"[{""name"": ""/Arts & Entertainment/Visual Art & Design/Painting"", ""confidence"": 0.9399999976158142}, {""name"": ""/Reference"", ""confidence"": 0.7099999785423279}]",/the-blossoming-of-imagination-italian-renaissance-drawing_2555422.html,The Blossoming of Imagination: Italian Renaissance Drawing
10992,252842,"[{""name"": ""/News/Politics"", ""confidence"": 0.9100000262260437}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.5600000023841858}, {""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.5099999904632568}]",/congressman-outs-names-of-fbi-employees-on-clinton-probe-masked-in-ig-report_2569329.html,Congressman Outs Names of FBI Employees on Clinton Probe Masked in IG Report
10993,252843,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.800000011920929}, {""name"": ""/News"", ""confidence"": 0.6100000143051147}]",/record-optimism-over-95-of-manufacturers-positive-about-the-future_2569222.html,‘Record Optimism’: Over 95 Percent of Manufacturers Positive About the Future
10994,252844,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.699999988079071}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.6600000262260437}, {""name"": ""/News/Politics"", ""confidence"": 0.6100000143051147}]",/trump-admin-rolls-back-obama-era-ocean-policies_2569127.html,"Trump Focuses on Economic Growth, Rolls Back Obama-Era Ocean Policies"
10995,252845,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9300000071525574}, {""name"": ""/News"", ""confidence"": 0.550000011920929}]",/my-dads-a-hero_2568949.html,"Dramatic Rescue in Illinois Flood, ‘My Dad’s a Hero’"
10996,252846,"[{""name"": ""/News/Politics"", ""confidence"": 0.8500000238418579}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.75}]",/two-years-after-brexit-divided-frustrated-uk-heads-into-the-endgame_2569309.html,"Two Years After Brexit: Divided, Frustrated, UK Heads Into the Endgame"
10997,252847,"[{""name"": ""/Arts & Entertainment/Music & Audio/Classical Music"", ""confidence"": 0.949999988079071}]",/classical-music-takes-us-to-a-noble-state-of-mind_2562920.html,Classical Music Takes Us to a Noble State of Mind
10998,252848,"[{""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.8199999928474426}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.5099999904632568}]",/car-theft-suspect-arrested-with-something-unusual-clinging-to-his-shirt_2556232.html,"Police Arrest Car Theft Suspect, Find a Monkey Attached to His Shirt"
10999,252849,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.8999999761581421}, {""name"": ""/Law & Government/Public Safety"", ""confidence"": 0.5}]",/woman-hears-terrifying-repeated-sounds-outside-home-then-sees-police-and-ambulance-come_2552578.html,Woman Goes Outside Home to See SUV Ramming into Car Again and Again
11000,252850,"[{""name"": ""/Law & Government/Public Safety/Emergency Services"", ""confidence"": 0.7300000190734863}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.6700000166893005}]",/explosion-reported-in-tube-in-southgate-2_2569192.html,‘Explosion’ Reported in Tube in Southgate
11001,252851,"[{""name"": ""/People & Society/Religion & Belief"", ""confidence"": 0.9700000286102295}]",/falun-gong-popular-and-serene_21898.html,"Falun Gong, Popular and Serene Meditation (+Photos)"
11002,252852,"[{""name"": ""/Finance/Investing/Currencies & Foreign Exchange"", ""confidence"": 0.7200000286102295}]",/crypto-laissez-faire_2567950.html,Crypto Laissez Faire
11003,252853,"[{""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.6299999952316284}]",/a-plan-to-crush-ms-13_2567908.html,A Plan to Crush MS-13
11004,252854,"[{""name"": ""/News/Politics"", ""confidence"": 0.9200000166893005}, {""name"": ""/Law & Government"", ""confidence"": 0.6399999856948853}]",/gop-lawmakers-want-names-of-anti-trump-fbi-agents-revealed-in-ig-report_2567929.html,GOP Lawmakers Want Names of Anti-Trump FBI Agents Revealed in IG Report
11005,252855,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.6299999952316284}, {""name"": ""/News"", ""confidence"": 0.5400000214576721}]",/high-regulation-to-blame-for-huge-corporations_2567952.html,High Regulation to Blame for Huge Corporations
11006,252856,"[{""name"": ""/Law & Government/Government/Visa & Immigration"", ""confidence"": 0.6100000143051147}, {""name"": ""/People & Society/Social Issues & Advocacy"", ""confidence"": 0.5799999833106995}]",/146-illegal-immigrants-suddenly-arrested-at-4-ohio-plants_2569173.html,146 Illegal Immigrants Suddenly Arrested at 4 Ohio Plants
11007,252857,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9800000190734863}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.9599999785423279}, {""name"": ""/News"", ""confidence"": 0.5199999809265137}]",/shooting-reported-at-alabama-walmart-3-dead_2569160.html,Shooting Reported at Alabama Walmart: 3 Dead
11008,252858,[],/who-lists-gaming-disorders-as-a-mental-health-condition_2565845.html,WHO Lists Gaming Disorders as a Mental Health Condition
11009,252859,"[{""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.9399999976158142}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.8799999952316284}]",/over-550-guns-seized-from-southern-california-felon_2567899.html,Over 550 Guns Seized From Southern California Felon
11010,252860,"[{""name"": ""/Sports/Team Sports/Soccer"", ""confidence"": 0.9800000190734863}, {""name"": ""/News/Sports News"", ""confidence"": 0.5199999809265137}]",/ronaldo-earns-portugal-1-0-win-as-moroccos-hopes-end_2569017.html,Ronaldo Earns Portugal 1-0 Win as Morocco’s Hopes End
11011,252861,"[{""name"": ""/Sports/Team Sports/Soccer"", ""confidence"": 0.949999988079071}, {""name"": ""/News/Sports News"", ""confidence"": 0.7200000286102295}]",/unpredictable-russia-2018-world-cup-gets-it-right_2568638.html,Unpredictable Russia 2018 World Cup Gets It Right
11012,252862,"[{""name"": ""/Hobbies & Leisure/Outdoors/Fishing"", ""confidence"": 0.699999988079071}, {""name"": ""/Autos & Vehicles"", ""confidence"": 0.5899999737739563}]",/bass-fishing-texas-style-with-toyota-tundra-2_2558846.html,Bass Fishing Texas Style With Toyota Tundra
11013,252863,"[{""name"": ""/Finance"", ""confidence"": 0.6100000143051147}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.5699999928474426}]",/bank-scam-reveals-risk-of-depositing-money-in-china_2567800.html,Bank Scam Reveals Risk of Depositing Money in China
11014,252864,"[{""name"": ""/Law & Government/Public Safety"", ""confidence"": 0.6700000166893005}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.5299999713897705}]",/police-appeal-for-help-in-homicide-investigation-after-body-found-at-sydney-olympic-park-2_2568813.html,Police Appeal for Help in Homicide Investigation After Body Found at Sydney Olympic Park
11015,252865,"[{""name"": ""/People & Society/Social Issues & Advocacy/Work & Labor Issues"", ""confidence"": 0.7699999809265137}, {""name"": ""/Law & Government/Legal"", ""confidence"": 0.6399999856948853}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.5600000023841858}]",/world-first-inquiry-into-sexual-harassment-in-workplaces-to-be-launched-in-australia_2568724.html,‘World-First’ Inquiry Into Sexual Harassment in Workplaces to Be Launched in Australia
11016,252866,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.6600000262260437}, {""name"": ""/Law & Government/Public Safety/Emergency Services"", ""confidence"": 0.5}]",/massive-fire-in-ohio-barnyard-claims-thousands-of-pigs_2568741.html,Massive Fire in Ohio Barnyard Claims Thousands of Pigs
11017,252867,"[{""name"": ""/Hobbies & Leisure"", ""confidence"": 0.9800000190734863}, {""name"": ""/Pets & Animals/Wildlife"", ""confidence"": 0.9300000071525574}]",/biologists-track-4-mountain-lions-kittens-to-better-understand-how-they-survive-in-the-modern-world_2568599.html,Biologists Track 4 Mountain Lions Kittens to Better Understand How They Survive in the Modern World
11018,252868,"[{""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.699999988079071}, {""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.5199999809265137}]",/dna-sample-pinpoints-washington-trucker-to-30-year-cold-case_2567310.html,DNA Sample Pinpoints Trucker to 30-Year Cold Case
11019,252869,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.8199999928474426}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.6600000262260437}, {""name"": ""/Law & Government/Legal"", ""confidence"": 0.5}]",/5-charged-in-immigrant-smuggling-scheme-following-fatal-suv-crash_2568775.html,5 Charged in Immigrant Smuggling Scheme Following Fatal SUV Crash
11020,252870,"[{""name"": ""/Law & Government/Government"", ""confidence"": 0.6000000238418579}]",/king-zhuang-became-powerful-thanks-to-a-lady-of-noble-character_2564576.html,King Zhuang Became Powerful Thanks to a Lady of Noble Character
11021,252871,"[{""name"": ""/Books & Literature"", ""confidence"": 0.8399999737739563}]",/40-year-old-ugly-spinster-offered-herself-to-king_2565077.html,40-Year-Old Ugly Spinster Offered Herself to the King
11022,252872,"[{""name"": ""/People & Society/Social Issues & Advocacy/Charity & Philanthropy"", ""confidence"": 0.6000000238418579}, {""name"": ""/Arts & Entertainment"", ""confidence"": 0.5199999809265137}]",/blue-wiggle-anthony-field-rushed-to-hospital_2568757.html,Blue Wiggle Anthony Field Rushed to Hospital
11023,252873,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.8999999761581421}, {""name"": ""/Travel/Tourist Destinations/Theme Parks"", ""confidence"": 0.5899999737739563}]",/dreamworld-theme-park-ride-that-killed-4-could-have-been-prevented-2_2567984.html,Dreamworld Theme Park Ride That Killed 4 Could Have Been Prevented
11024,252874,"[{""name"": ""/People & Society/Social Issues & Advocacy"", ""confidence"": 0.8899999856948853}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.6700000166893005}]",/united-states-withdraws-from-un-human-rights-council_2568495.html,United States Withdraws From UN Human Rights Council
11025,252875,"[{""name"": ""/Sports/Individual Sports/Golf"", ""confidence"": 0.9900000095367432}, {""name"": ""/News/Sports News"", ""confidence"": 0.6800000071525574}]",/australian-golfing-great-peter-thomson-passes-away-at-88_2567361.html,Australian Golfing Great Peter Thomson Passes Away at 88
11026,252876,"[{""name"": ""/Law & Government/Government"", ""confidence"": 0.9599999785423279}, {""name"": ""/News/Politics"", ""confidence"": 0.5199999809265137}]",/trump-hosts-king-and-queen-of-spain-at-white-house_2568306.html,Trump Hosts King and Queen of Spain at White House
11027,252877,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.8600000143051147}, {""name"": ""/News/Business News"", ""confidence"": 0.699999988079071}, {""name"": ""/News/Politics"", ""confidence"": 0.550000011920929}]",/china-hits-a-wall-as-us-retaliates-with-new-tariffs_2568267.html,China Hits a Wall as US Retaliates With New Tariffs
11028,252878,"[{""name"": ""/Business & Industrial/Aerospace & Defense/Space Technology"", ""confidence"": 0.9200000166893005}, {""name"": ""/Science/Engineering & Technology"", ""confidence"": 0.8700000047683716}]",/creation-of-space-force-necessary-to-counter-developing-threats_2568352.html,Creation of Space Force Necessary to Counter Developing Threats
11029,252879,"[{""name"": ""/Law & Government/Military"", ""confidence"": 0.8899999856948853}]",/millitary-grad-who-posed-with-communism-will-win-cap-officially-discharged_2567921.html,Millitary Grad Who Posed With ‘Communism Will Win’ Cap Officially Discharged
11030,252880,"[{""name"": ""/News/Politics"", ""confidence"": 0.9800000190734863}]",/trump-speaks-at-75th-anniversary-of-nfib_2568108.html,Trump Speaks at 75th Anniversary of Independent Business Association
11031,252881,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.5400000214576721}]",/u-s-tops-germany-as-largest-receiver-of-new-asylum-requests_2568157.html,US Tops Germany as Largest Receiver of New Asylum Requests
11032,252882,"[{""name"": ""/News/Politics"", ""confidence"": 0.9200000166893005}, {""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.9100000262260437}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.7799999713897705}]",/inspector-general-probes-strzoks-bias-in-launching-russia-investigation_2568109.html,Inspector General Probes Strzok’s Bias in Launching Russia Investigation
11033,252883,"[{""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.8199999928474426}]",/former-cia-employee-charged-over-leak-of-agency-hacking-tools-known-as-vault-7_2567499.html,Former CIA Employee Charged Over Leak of Agency Hacking Tools Known as ‘Vault 7’
11034,252884,"[{""name"": ""/News/Politics"", ""confidence"": 0.9800000190734863}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.7099999785423279}]",/gowdy-lambasts-comey-at-hearing-on-ig-report_2567840.html,Gowdy Lambasts Comey at Hearing on IG Report
11035,252885,"[{""name"": ""/Law & Government/Government"", ""confidence"": 0.7300000190734863}]",/nielsen-addresses-backlash-to-family-separations-at-border_2567153.html,DHS Secretary Nielsen Addresses Backlash to Family Separations at Border
11036,252886,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9700000286102295}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.8399999737739563}]",/armed-citizen-who-shot-walmart-gunman-is-a-pastor_2568005.html,Armed Citizen Who Shot Walmart Gunman Is a Pastor
11037,252887,"[{""name"": ""/Law & Government/Government"", ""confidence"": 0.8600000143051147}]",/senate-passes-defense-bill-calling-for-joint-military-exercises-with-taiwan_2568580.html,Senate Passes Defense Bill Calling for Joint Military Exercises with Taiwan
11038,252888,"[{""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.9700000286102295}]",/top-fbi-official-made-crimes-against-children-note-in-connection-to-weiners-devices_2568226.html,Top FBI Official Made ‘Crimes Against Children’ Note in Connection to Weiner’s Devices
11039,252889,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9800000190734863}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.9399999976158142}]",/three-killed-in-swedens-worst-gang-related-shooting-for-30-years-2_2567647.html,3 Killed in Sweden’s Worst Gang-Related Shooting ‘For 30 Years’
11040,252890,"[{""name"": ""/News/Politics"", ""confidence"": 0.9100000262260437}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.8399999737739563}]",/setting-up-new-showdown-britains-may-rejects-brexit-proposal_2568115.html,"Setting Up New Showdown, Britain’s May Rejects Brexit Proposal"
11041,252891,"[{""name"": ""/People & Society/Social Issues & Advocacy"", ""confidence"": 0.8199999928474426}, {""name"": ""/News/Politics"", ""confidence"": 0.7699999809265137}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.7300000190734863}]",/southern-poverty-law-centre-pays-3-3-million-to-uk-reformist-put-on-anti-muslim-hate-list_2567949.html,Southern Poverty Law Center Pays $3.3 Million to UK Reformist Put on Anti-Muslim ‘Hate List’
11042,252892,"[{""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.9700000286102295}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.8999999761581421}]",/mexican-cartels-absolutely-control-the-southwest-border-says-sheriff_2568412.html,"Mexican Cartels ‘Absolutely’ Control the Southwest Border, Says Sheriff"
11043,252893,"[{""name"": ""/Science/Biological Sciences"", ""confidence"": 0.7799999713897705}, {""name"": ""/Home & Garden/Gardening & Landscaping"", ""confidence"": 0.5600000023841858}]",/plant-that-causes-3rd-degree-burns-blindness-found-in-virginia_2568485.html,"Plant That Causes 3rd Degree Burns, Blindness Found in Virginia"
